"EmployeeID","FirstName","LastName","Title","ProductName","CategoryName","OrderDate","UnitPrice","Quantity","Discount","sales_no_discount","sales"
5,Steven,Buchanan,Sales Manager,Flotemysost,Dairy Products,1996-10-03 00:00:00.000,"17.2000",30,0.0,"516.0000",516.0
3,Janet,Leverling,Sales Representative,Steeleye Stout,Beverages,1996-10-03 00:00:00.000,"14.4000",10,0.0,"144.0000",144.0
7,Robert,King,Sales Representative,Filo Mix,Grains/Cereals,1996-10-04 00:00:00.000,"5.6000",20,0.0,"112.0000",112.0
4,Margaret,Peacock,Sales Representative,Genen Shouyu,Condiments,1996-10-07 00:00:00.000,"12.4000",5,0.0,"62.0000",62.0
4,Margaret,Peacock,Sales Representative,NuNuCa Nuß-Nougat-Creme,Confections,1996-10-07 00:00:00.000,"11.2000",4,0.0,"44.8000",44.8
4,Margaret,Peacock,Sales Representative,Chartreuse verte,Beverages,1996-10-07 00:00:00.000,"14.4000",4,0.0,"57.6000",57.6
9,Anne,Dodsworth,Sales Representative,Pavlova,Confections,1996-10-08 00:00:00.000,"13.9000",21,0.15,"291.9000",248.115
9,Anne,Dodsworth,Sales Representative,Steeleye Stout,Beverages,1996-10-08 00:00:00.000,"14.4000",70,0.15,"1008.0000",856.80005
9,Anne,Dodsworth,Sales Representative,Spegesild,Seafood,1996-10-08 00:00:00.000,"9.6000",30,0.0,"288.0000",288.0
9,Anne,Dodsworth,Sales Representative,Raclette Courdavault,Dairy Products,1996-10-08 00:00:00.000,"44.0000",40,0.15,"1760.0000",1496.0
9,Anne,Dodsworth,Sales Representative,Vegie-spread,Condiments,1996-10-08 00:00:00.000,"35.1000",80,0.15,"2808.0000",2386.8
1,Nancy,Davolio,Sales Representative,Grandma's Boysenberry Spread,Condiments,1996-10-09 00:00:00.000,"20.0000",6,0.0,"120.0000",120.0
1,Nancy,Davolio,Sales Representative,Konbu,Seafood,1996-10-09 00:00:00.000,"4.8000",12,0.0,"57.6000",57.6
1,Nancy,Davolio,Sales Representative,Tofu,Produce,1996-10-09 00:00:00.000,"18.6000",9,0.0,"167.4000",167.4
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1996-10-09 00:00:00.000,"10.0000",4,0.0,"40.0000",40.0
1,Nancy,Davolio,Sales Representative,Mozzarella di Giovanni,Dairy Products,1996-10-09 00:00:00.000,"27.8000",40,0.0,"1112.0000",1112.0
4,Margaret,Peacock,Sales Representative,Chef Anton's Cajun Seasoning,Condiments,1996-10-10 00:00:00.000,"17.6000",24,0.0,"422.4000",422.4
4,Margaret,Peacock,Sales Representative,Ravioli Angelo,Grains/Cereals,1996-10-10 00:00:00.000,"15.6000",16,0.0,"249.6000",249.6
4,Margaret,Peacock,Sales Representative,Rhönbräu Klosterbier,Beverages,1996-10-10 00:00:00.000,"6.2000",50,0.0,"310.0000",310.0
2,Andrew,Fuller,"Vice President, Sales",Chang,Beverages,1996-10-11 00:00:00.000,"15.2000",25,0.2,"380.0000",304.0
2,Andrew,Fuller,"Vice President, Sales",Queso Cabrales,Dairy Products,1996-10-11 00:00:00.000,"16.8000",50,0.2,"840.0000",672.0
2,Andrew,Fuller,"Vice President, Sales",Nord-Ost Matjeshering,Seafood,1996-10-11 00:00:00.000,"20.7000",35,0.2,"724.5000",579.60004
2,Andrew,Fuller,"Vice President, Sales",Escargots de Bourgogne,Seafood,1996-10-11 00:00:00.000,"10.6000",30,0.2,"318.0000",254.40001
4,Margaret,Peacock,Sales Representative,Raclette Courdavault,Dairy Products,1996-10-14 00:00:00.000,"44.0000",9,0.0,"396.0000",396.0
4,Margaret,Peacock,Sales Representative,Louisiana Fiery Hot Pepper Sauce,Condiments,1996-10-14 00:00:00.000,"16.8000",40,0.0,"672.0000",672.0
4,Margaret,Peacock,Sales Representative,Scottish Longbreads,Confections,1996-10-14 00:00:00.000,"10.0000",10,0.0,"100.0000",100.0
4,Margaret,Peacock,Sales Representative,Teatime Chocolate Biscuits,Confections,1996-10-15 00:00:00.000,"7.3000",10,0.05,"73.0000",69.35
4,Margaret,Peacock,Sales Representative,Nord-Ost Matjeshering,Seafood,1996-10-15 00:00:00.000,"20.7000",8,0.05,"165.6000",157.32
4,Margaret,Peacock,Sales Representative,Côte de Blaye,Beverages,1996-10-15 00:00:00.000,"210.8000",20,0.05,"4216.0000",4005.2
4,Margaret,Peacock,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1996-10-15 00:00:00.000,"30.4000",12,0.05,"364.8000",346.56
3,Janet,Leverling,Sales Representative,Gumbär Gummibärchen,Confections,1996-10-16 00:00:00.000,"24.9000",50,0.15,"1245.0000",1058.25
3,Janet,Leverling,Sales Representative,Mozzarella di Giovanni,Dairy Products,1996-10-16 00:00:00.000,"27.8000",25,0.15,"695.0000",590.75
9,Anne,Dodsworth,Sales Representative,Tourtière,Meat/Poultry,1996-10-16 00:00:00.000,"5.9000",15,0.0,"88.5000",88.5
3,Janet,Leverling,Sales Representative,Carnarvon Tigers,Seafood,1996-10-17 00:00:00.000,"50.0000",40,0.2,"2000.0000",1600.0
3,Janet,Leverling,Sales Representative,Singaporean Hokkien Fried Mee,Grains/Cereals,1996-10-17 00:00:00.000,"11.2000",10,0.2,"112.0000",89.6
3,Janet,Leverling,Sales Representative,Zaanse koeken,Confections,1996-10-17 00:00:00.000,"7.6000",16,0.2,"121.6000",97.28
5,Steven,Buchanan,Sales Manager,Tofu,Produce,1996-10-18 00:00:00.000,"18.6000",10,0.0,"186.0000",186.0
5,Steven,Buchanan,Sales Manager,Sir Rodney's Scones,Confections,1996-10-18 00:00:00.000,"8.0000",10,0.1,"80.0000",72.0
5,Steven,Buchanan,Sales Manager,Flotemysost,Dairy Products,1996-10-18 00:00:00.000,"17.2000",40,0.1,"688.0000",619.2
8,Laura,Callahan,Inside Sales Coordinator,Filo Mix,Grains/Cereals,1996-10-21 00:00:00.000,"5.6000",8,0.0,"44.8000",44.8
8,Laura,Callahan,Inside Sales Coordinator,Scottish Longbreads,Confections,1996-10-21 00:00:00.000,"10.0000",10,0.0,"100.0000",100.0
7,Robert,King,Sales Representative,Chang,Beverages,1996-10-22 00:00:00.000,"15.2000",7,0.2,"106.4000",85.12
7,Robert,King,Sales Representative,Gorgonzola Telino,Dairy Products,1996-10-22 00:00:00.000,"10.0000",25,0.2,"250.0000",200.0
7,Robert,King,Sales Representative,Mascarpone Fabioli,Dairy Products,1996-10-22 00:00:00.000,"25.6000",6,0.2,"153.6000",122.880005
7,Robert,King,Sales Representative,Manjimup Dried Apples,Produce,1996-10-22 00:00:00.000,"42.4000",48,0.2,"2035.2000",1628.16
7,Robert,King,Sales Representative,Chef Anton's Cajun Seasoning,Condiments,1996-10-23 00:00:00.000,"17.6000",18,0.1,"316.8000",285.12
4,Margaret,Peacock,Sales Representative,Tunnbröd,Grains/Cereals,1996-10-24 00:00:00.000,"7.2000",40,0.0,"288.0000",288.0
4,Margaret,Peacock,Sales Representative,Gumbär Gummibärchen,Confections,1996-10-24 00:00:00.000,"24.9000",24,0.0,"597.6000",597.6
4,Margaret,Peacock,Sales Representative,Inlagd Sill,Seafood,1996-10-24 00:00:00.000,"15.2000",20,0.0,"304.0000",304.0
4,Margaret,Peacock,Sales Representative,Gravad lax,Seafood,1996-10-24 00:00:00.000,"20.8000",28,0.0,"582.4000",582.4
4,Margaret,Peacock,Sales Representative,Mozzarella di Giovanni,Dairy Products,1996-10-24 00:00:00.000,"27.8000",25,0.0,"695.0000",695.0
4,Margaret,Peacock,Sales Representative,Alice Mutton,Meat/Poultry,1996-10-25 00:00:00.000,"31.2000",20,0.0,"624.0000",624.0
4,Margaret,Peacock,Sales Representative,Nord-Ost Matjeshering,Seafood,1996-10-25 00:00:00.000,"20.7000",15,0.0,"310.5000",310.5
2,Andrew,Fuller,"Vice President, Sales",Chef Anton's Cajun Seasoning,Condiments,1996-10-28 00:00:00.000,"17.6000",10,0.0,"176.0000",176.0
2,Andrew,Fuller,"Vice President, Sales",Alice Mutton,Meat/Poultry,1996-10-28 00:00:00.000,"31.2000",70,0.05,"2184.0000",2074.8
2,Andrew,Fuller,"Vice President, Sales",Tarte au sucre,Confections,1996-10-28 00:00:00.000,"39.4000",28,0.0,"1103.2000",1103.2
1,Nancy,Davolio,Sales Representative,Carnarvon Tigers,Seafood,1996-10-29 00:00:00.000,"50.0000",20,0.05,"1000.0000",950.0
1,Nancy,Davolio,Sales Representative,Jack's New England Clam Chowder,Seafood,1996-10-29 00:00:00.000,"7.7000",12,0.05,"92.4000",87.78
1,Nancy,Davolio,Sales Representative,Ipoh Coffee,Beverages,1996-10-29 00:00:00.000,"36.8000",40,0.05,"1472.0000",1398.4
7,Robert,King,Sales Representative,Geitost,Dairy Products,1996-10-29 00:00:00.000,"2.0000",8,0.0,"16.0000",16.0
7,Robert,King,Sales Representative,Raclette Courdavault,Dairy Products,1996-10-29 00:00:00.000,"44.0000",9,0.15,"396.0000",336.6
4,Margaret,Peacock,Sales Representative,Chang,Beverages,1996-10-30 00:00:00.000,"15.2000",24,0.2,"364.8000",291.84
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1996-10-30 00:00:00.000,"10.0000",56,0.2,"560.0000",448.0
4,Margaret,Peacock,Sales Representative,Inlagd Sill,Seafood,1996-10-30 00:00:00.000,"15.2000",40,0.2,"608.0000",486.4
4,Margaret,Peacock,Sales Representative,Pâté chinois,Meat/Poultry,1996-10-30 00:00:00.000,"19.2000",40,0.2,"768.0000",614.4
4,Margaret,Peacock,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1996-10-31 00:00:00.000,"26.6000",50,0.0,"1330.0000",1330.0
4,Margaret,Peacock,Sales Representative,Scottish Longbreads,Confections,1996-10-31 00:00:00.000,"10.0000",4,0.05,"40.0000",38.0
4,Margaret,Peacock,Sales Representative,Lakkalikööri,Beverages,1996-10-31 00:00:00.000,"14.4000",15,0.0,"216.0000",216.0
4,Margaret,Peacock,Sales Representative,Chef Anton's Cajun Seasoning,Condiments,1996-11-01 00:00:00.000,"17.6000",35,0.0,"616.0000",616.0
4,Margaret,Peacock,Sales Representative,Northwoods Cranberry Sauce,Condiments,1996-11-01 00:00:00.000,"32.0000",70,0.25,"2240.0000",1680.0
2,Andrew,Fuller,"Vice President, Sales",Northwoods Cranberry Sauce,Condiments,1996-11-04 00:00:00.000,"32.0000",70,0.0,"2240.0000",2240.0
2,Andrew,Fuller,"Vice President, Sales",Teatime Chocolate Biscuits,Confections,1996-11-04 00:00:00.000,"7.3000",80,0.0,"584.0000",584.0
2,Andrew,Fuller,"Vice President, Sales",Singaporean Hokkien Fried Mee,Grains/Cereals,1996-11-04 00:00:00.000,"11.2000",9,0.0,"100.8000",100.8
3,Janet,Leverling,Sales Representative,Alice Mutton,Meat/Poultry,1996-11-05 00:00:00.000,"31.2000",36,0.1,"1123.2000",1010.87994
3,Janet,Leverling,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1996-11-05 00:00:00.000,"30.4000",20,0.0,"608.0000",608.0
4,Margaret,Peacock,Sales Representative,NuNuCa Nuß-Nougat-Creme,Confections,1996-11-06 00:00:00.000,"11.2000",10,0.0,"112.0000",112.0
4,Margaret,Peacock,Sales Representative,Chartreuse verte,Beverages,1996-11-06 00:00:00.000,"14.4000",50,0.15,"720.0000",612.0
4,Margaret,Peacock,Sales Representative,Boston Crab Meat,Seafood,1996-11-06 00:00:00.000,"14.7000",4,0.0,"58.8000",58.8
4,Margaret,Peacock,Sales Representative,Rhönbräu Klosterbier,Beverages,1996-11-06 00:00:00.000,"6.2000",6,0.15,"37.2000",31.62
4,Margaret,Peacock,Sales Representative,Chai,Beverages,1996-11-07 00:00:00.000,"14.4000",15,0.15,"216.0000",183.6
4,Margaret,Peacock,Sales Representative,Tunnbröd,Grains/Cereals,1996-11-07 00:00:00.000,"7.2000",25,0.0,"180.0000",180.0
7,Robert,King,Sales Representative,Tourtière,Meat/Poultry,1996-11-08 00:00:00.000,"5.9000",24,0.0,"141.6000",141.6
6,Michael,Suyama,Sales Representative,Valkoinen suklaa,Confections,1996-11-11 00:00:00.000,"13.0000",15,0.1,"195.0000",175.5
6,Michael,Suyama,Sales Representative,Gudbrandsdalsost,Dairy Products,1996-11-11 00:00:00.000,"28.8000",18,0.1,"518.4000",466.56
1,Nancy,Davolio,Sales Representative,Côte de Blaye,Beverages,1996-11-11 00:00:00.000,"210.8000",20,0.05,"4216.0000",4005.2
1,Nancy,Davolio,Sales Representative,Jack's New England Clam Chowder,Seafood,1996-11-11 00:00:00.000,"7.7000",13,0.0,"100.1000",100.1
1,Nancy,Davolio,Sales Representative,Gula Malacca,Condiments,1996-11-11 00:00:00.000,"15.5000",77,0.05,"1193.5000",1133.825
1,Nancy,Davolio,Sales Representative,Louisiana Fiery Hot Pepper Sauce,Condiments,1996-11-11 00:00:00.000,"16.8000",10,0.05,"168.0000",159.59999
3,Janet,Leverling,Sales Representative,Guaraná Fantástica,Beverages,1996-11-12 00:00:00.000,"3.6000",10,0.0,"36.0000",36.0
3,Janet,Leverling,Sales Representative,Tourtière,Meat/Poultry,1996-11-12 00:00:00.000,"5.9000",20,0.15,"118.0000",100.3
7,Robert,King,Sales Representative,Queso Cabrales,Dairy Products,1996-11-13 00:00:00.000,"16.8000",12,0.2,"201.6000",161.28001
7,Robert,King,Sales Representative,Côte de Blaye,Beverages,1996-11-13 00:00:00.000,"210.8000",50,0.2,"10540.0000",8432.0
8,Laura,Callahan,Inside Sales Coordinator,Chai,Beverages,1996-11-14 00:00:00.000,"14.4000",12,0.0,"172.8000",172.8
8,Laura,Callahan,Inside Sales Coordinator,Thüringer Rostbratwurst,Meat/Poultry,1996-11-14 00:00:00.000,"99.0000",4,0.0,"396.0000",396.0
6,Michael,Suyama,Sales Representative,Guaraná Fantástica,Beverages,1996-11-15 00:00:00.000,"3.6000",25,0.0,"90.0000",90.0
6,Michael,Suyama,Sales Representative,Ravioli Angelo,Grains/Cereals,1996-11-15 00:00:00.000,"15.6000",25,0.0,"390.0000",390.0
6,Michael,Suyama,Sales Representative,Gorgonzola Telino,Dairy Products,1996-11-18 00:00:00.000,"10.0000",30,0.0,"300.0000",300.0
6,Michael,Suyama,Sales Representative,Pâté chinois,Meat/Poultry,1996-11-18 00:00:00.000,"19.2000",12,0.0,"230.4000",230.4
6,Michael,Suyama,Sales Representative,Gudbrandsdalsost,Dairy Products,1996-11-18 00:00:00.000,"28.8000",20,0.0,"576.0000",576.0
1,Nancy,Davolio,Sales Representative,Ikura,Seafood,1996-11-19 00:00:00.000,"24.8000",30,0.2,"744.0000",595.2
1,Nancy,Davolio,Sales Representative,Gumbär Gummibärchen,Confections,1996-11-19 00:00:00.000,"24.9000",16,0.0,"398.4000",398.4
1,Nancy,Davolio,Sales Representative,Camembert Pierrot,Dairy Products,1996-11-19 00:00:00.000,"27.2000",8,0.2,"217.6000",174.08
5,Steven,Buchanan,Sales Manager,Guaraná Fantástica,Beverages,1996-11-20 00:00:00.000,"3.6000",10,0.05,"36.0000",34.2
5,Steven,Buchanan,Sales Manager,Sasquatch Ale,Beverages,1996-11-20 00:00:00.000,"11.2000",10,0.05,"112.0000",106.4
5,Steven,Buchanan,Sales Manager,Inlagd Sill,Seafood,1996-11-20 00:00:00.000,"15.2000",20,0.05,"304.0000",288.8
5,Steven,Buchanan,Sales Manager,Pavlova,Confections,1996-11-21 00:00:00.000,"13.9000",56,0.05,"778.4000",739.48004
5,Steven,Buchanan,Sales Manager,Gorgonzola Telino,Dairy Products,1996-11-21 00:00:00.000,"10.0000",70,0.05,"700.0000",665.0
5,Steven,Buchanan,Sales Manager,Camembert Pierrot,Dairy Products,1996-11-21 00:00:00.000,"27.2000",80,0.05,"2176.0000",2067.2
4,Margaret,Peacock,Sales Representative,Rössle Sauerkraut,Produce,1996-11-22 00:00:00.000,"36.4000",30,0.0,"1092.0000",1092.0
4,Margaret,Peacock,Sales Representative,Thüringer Rostbratwurst,Meat/Poultry,1996-11-22 00:00:00.000,"99.0000",35,0.0,"3465.0000",3465.0
4,Margaret,Peacock,Sales Representative,Côte de Blaye,Beverages,1996-11-22 00:00:00.000,"210.8000",10,0.0,"2108.0000",2108.0
4,Margaret,Peacock,Sales Representative,Maxilaku,Confections,1996-11-22 00:00:00.000,"16.0000",35,0.0,"560.0000",560.0
4,Margaret,Peacock,Sales Representative,Tourtière,Meat/Poultry,1996-11-22 00:00:00.000,"5.9000",28,0.0,"165.2000",165.2
1,Nancy,Davolio,Sales Representative,Chartreuse verte,Beverages,1996-11-22 00:00:00.000,"14.4000",54,0.1,"777.6000",699.83997
1,Nancy,Davolio,Sales Representative,Camembert Pierrot,Dairy Products,1996-11-22 00:00:00.000,"27.2000",55,0.1,"1496.0000",1346.4
3,Janet,Leverling,Sales Representative,NuNuCa Nuß-Nougat-Creme,Confections,1996-11-25 00:00:00.000,"11.2000",50,0.0,"560.0000",560.0
3,Janet,Leverling,Sales Representative,Manjimup Dried Apples,Produce,1996-11-25 00:00:00.000,"42.4000",20,0.0,"848.0000",848.0
3,Janet,Leverling,Sales Representative,Tourtière,Meat/Poultry,1996-11-25 00:00:00.000,"5.9000",24,0.0,"141.6000",141.6
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1996-11-26 00:00:00.000,"10.0000",20,0.0,"200.0000",200.0
4,Margaret,Peacock,Sales Representative,Rhönbräu Klosterbier,Beverages,1996-11-26 00:00:00.000,"6.2000",12,0.0,"74.4000",74.4
4,Margaret,Peacock,Sales Representative,Lakkalikööri,Beverages,1996-11-26 00:00:00.000,"14.4000",12,0.0,"172.8000",172.8
1,Nancy,Davolio,Sales Representative,Gudbrandsdalsost,Dairy Products,1996-11-26 00:00:00.000,"28.8000",30,0.0,"864.0000",864.0
1,Nancy,Davolio,Sales Representative,Flotemysost,Dairy Products,1996-11-26 00:00:00.000,"17.2000",5,0.0,"86.0000",86.0
3,Janet,Leverling,Sales Representative,Queso Cabrales,Dairy Products,1996-11-27 00:00:00.000,"16.8000",24,0.0,"403.2000",403.2
8,Laura,Callahan,Inside Sales Coordinator,Louisiana Fiery Hot Pepper Sauce,Condiments,1996-11-28 00:00:00.000,"16.8000",5,0.0,"84.0000",84.0
8,Laura,Callahan,Inside Sales Coordinator,Original Frankfurter grüne Soße,Condiments,1996-11-28 00:00:00.000,"10.4000",5,0.0,"52.0000",52.0
7,Robert,King,Sales Representative,Sasquatch Ale,Beverages,1996-11-28 00:00:00.000,"11.2000",36,0.0,"403.2000",403.2
7,Robert,King,Sales Representative,Tourtière,Meat/Poultry,1996-11-28 00:00:00.000,"5.9000",18,0.0,"106.2000",106.2
7,Robert,King,Sales Representative,Louisiana Fiery Hot Pepper Sauce,Condiments,1996-11-28 00:00:00.000,"16.8000",15,0.0,"252.0000",252.0
7,Robert,King,Sales Representative,Original Frankfurter grüne Soße,Condiments,1996-11-28 00:00:00.000,"10.4000",7,0.0,"72.8000",72.8
2,Andrew,Fuller,"Vice President, Sales",Sir Rodney's Scones,Confections,1996-11-29 00:00:00.000,"8.0000",5,0.1,"40.0000",36.0
2,Andrew,Fuller,"Vice President, Sales",Rössle Sauerkraut,Produce,1996-11-29 00:00:00.000,"36.4000",13,0.1,"473.2000",425.88
2,Andrew,Fuller,"Vice President, Sales",Ravioli Angelo,Grains/Cereals,1996-11-29 00:00:00.000,"15.6000",25,0.0,"390.0000",390.0
2,Andrew,Fuller,"Vice President, Sales",Wimmers gute Semmelknödel,Grains/Cereals,1996-11-29 00:00:00.000,"26.6000",35,0.1,"931.0000",837.89996
8,Laura,Callahan,Inside Sales Coordinator,Thüringer Rostbratwurst,Meat/Poultry,1996-12-02 00:00:00.000,"99.0000",20,0.0,"1980.0000",1980.0
8,Laura,Callahan,Inside Sales Coordinator,Gnocchi di nonna Alice,Grains/Cereals,1996-12-02 00:00:00.000,"30.4000",18,0.25,"547.2000",410.40002
6,Michael,Suyama,Sales Representative,Chai,Beverages,1996-12-03 00:00:00.000,"14.4000",15,0.15,"216.0000",183.6
6,Michael,Suyama,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1996-12-03 00:00:00.000,"26.6000",30,0.0,"798.0000",798.0
6,Michael,Suyama,Sales Representative,Longlife Tofu,Produce,1996-12-03 00:00:00.000,"8.0000",20,0.15,"160.0000",136.0
1,Nancy,Davolio,Sales Representative,Inlagd Sill,Seafood,1996-12-03 00:00:00.000,"15.2000",6,0.2,"91.2000",72.96
5,Steven,Buchanan,Sales Manager,Sir Rodney's Marmalade,Confections,1996-12-04 00:00:00.000,"64.8000",12,0.25,"777.6000",583.19995
5,Steven,Buchanan,Sales Manager,Côte de Blaye,Beverages,1996-12-04 00:00:00.000,"210.8000",40,0.25,"8432.0000",6324.0
5,Steven,Buchanan,Sales Manager,Camembert Pierrot,Dairy Products,1996-12-04 00:00:00.000,"27.2000",70,0.25,"1904.0000",1428.0
5,Steven,Buchanan,Sales Manager,Mozzarella di Giovanni,Dairy Products,1996-12-04 00:00:00.000,"27.8000",42,0.25,"1167.6000",875.69995
4,Margaret,Peacock,Sales Representative,Escargots de Bourgogne,Seafood,1996-12-05 00:00:00.000,"10.6000",80,0.2,"848.0000",678.4
4,Margaret,Peacock,Sales Representative,Flotemysost,Dairy Products,1996-12-05 00:00:00.000,"17.2000",50,0.2,"860.0000",688.0
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1996-12-05 00:00:00.000,"10.0000",30,0.0,"300.0000",300.0
1,Nancy,Davolio,Sales Representative,Escargots de Bourgogne,Seafood,1996-12-05 00:00:00.000,"10.6000",15,0.0,"159.0000",159.0
3,Janet,Leverling,Sales Representative,Tofu,Produce,1996-12-06 00:00:00.000,"18.6000",15,0.0,"279.0000",279.0
3,Janet,Leverling,Sales Representative,Tourtière,Meat/Poultry,1996-12-06 00:00:00.000,"5.9000",10,0.0,"59.0000",59.0
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1996-12-09 00:00:00.000,"10.0000",42,0.05,"420.0000",399.0
1,Nancy,Davolio,Sales Representative,Rössle Sauerkraut,Produce,1996-12-09 00:00:00.000,"36.4000",20,0.15,"728.0000",618.8
1,Nancy,Davolio,Sales Representative,Chartreuse verte,Beverages,1996-12-09 00:00:00.000,"14.4000",20,0.15,"288.0000",244.8
5,Steven,Buchanan,Sales Manager,Flotemysost,Dairy Products,1996-12-10 00:00:00.000,"17.2000",6,0.0,"103.2000",103.2
2,Andrew,Fuller,"Vice President, Sales",Jack's New England Clam Chowder,Seafood,1996-12-11 00:00:00.000,"7.7000",8,0.1,"61.6000",55.44
2,Andrew,Fuller,"Vice President, Sales",Vegie-spread,Condiments,1996-12-11 00:00:00.000,"35.1000",16,0.1,"561.6000",505.43997
2,Andrew,Fuller,"Vice President, Sales",Louisiana Fiery Hot Pepper Sauce,Condiments,1996-12-11 00:00:00.000,"16.8000",20,0.1,"336.0000",302.4
8,Laura,Callahan,Inside Sales Coordinator,Nord-Ost Matjeshering,Seafood,1996-12-12 00:00:00.000,"20.7000",18,0.1,"372.6000",335.34
8,Laura,Callahan,Inside Sales Coordinator,Perth Pasties,Meat/Poultry,1996-12-12 00:00:00.000,"26.2000",20,0.1,"524.0000",471.59998
8,Laura,Callahan,Inside Sales Coordinator,Camembert Pierrot,Dairy Products,1996-12-12 00:00:00.000,"27.2000",6,0.1,"163.2000",146.87999
8,Laura,Callahan,Inside Sales Coordinator,Outback Lager,Beverages,1996-12-12 00:00:00.000,"12.0000",30,0.0,"360.0000",360.0
3,Janet,Leverling,Sales Representative,Longlife Tofu,Produce,1996-12-12 00:00:00.000,"8.0000",14,0.0,"112.0000",112.0
4,Margaret,Peacock,Sales Representative,Chef Anton's Gumbo Mix,Condiments,1996-12-13 00:00:00.000,"17.0000",32,0.0,"544.0000",544.0
